Country,Year,gdp_growth,inflation,domestic_credit,current_account,total_reserves,External_Debt_Crisis
Korea,1976,13.2214478,,,,1985105840,0
Korea,1977,12.3359822,,,,2991368743,0
Korea,1978,10.9529857,,,,2826038818,0
Korea,1979,8.671226707,,,,3110375729,0
Korea,1980,-1.64568764,20.965,,-10.55,3100858988,0
Korea,1981,7.246176285,25.442,,-8.895,2802003320,0
Korea,1982,8.338078087,27.271,,-7.187,2945853719,0
Korea,1983,13.37617449,28.204,,-4.095,2462789216,0
Korea,1984,10.55164035,28.845,,-1.895,2848932436,0
Korea,1985,7.838864022,29.555,,-2.15,2971646466,0
Korea,1986,11.3272612,30.368,,2.231,3443374519,0
Korea,1987,12.72369212,31.293,,5.834,3738510910,0
Korea,1988,11.98771556,33.53,,6.392,12477906377,0
Korea,1989,7.072893605,35.441,,1.525,15341828165,0
Korea,1990,9.877552502,38.48,115.9,-0.99,14916134693,0
Korea,1991,10.77805613,42.071,122,-2.43,13814693351,0
Korea,1992,6.198642798,44.685,126.2,-0.816,17228143548,0
Korea,1993,6.877474129,46.831,130.9,0.43,20354785676,0
Korea,1994,9.268666338,49.765,135.1,-1.034,25763879675,0
Korea,1995,9.614565393,51.995,136.5,-1.805,32804280495,0
Korea,1996,7.890703326,54.555,145.6,-4.009,34157940704,0
Korea,1997,6.170552427,56.977,160.3,-1.895,20465115655,0
Korea,1998,-5.129448165,61.258,159.3,10.477,52099586441,0
Korea,1999,11.46694243,61.756,144.7,4.381,74114183446,0
Korea,2000,9.060833325,63.151,138.3,1.766,96250965793,0
Korea,2001,4.852399572,65.719,139.6,0.395,1.02875E+11,0
Korea,2002,7.725142675,67.534,146.2,0.649,1.21498E+11,0
Korea,2003,3.147291194,69.908,143.1,1.609,1.55472E+11,0
Korea,2004,5.197391363,72.418,134.6,3.696,1.99195E+11,0
Korea,2005,4.308542714,74.413,136.9,1.306,2.10552E+11,0
Korea,2006,5.264326595,76.081,147.9,0.199,2.39148E+11,0
Korea,2007,5.799548415,78.01,154,0.893,2.62533E+11,0
Korea,2008,3.012984873,81.656,168.3,0.167,2.01545E+11,0
Korea,2009,0.79269899,83.906,173.5,3.506,2.70437E+11,0
Korea,2010,6.804824918,86.373,168.7,2.444,2.92143E+11,0
Korea,2011,3.685667782,89.85,172.8,1.327,3.06935E+11,0
Korea,2012,2.402530992,91.815,175.3,3.818,3.27724E+11,0
Korea,2013,3.164708636,93.01,176.2,5.637,3.45694E+11,0
Korea,2014,3.202453795,94.196,179.6,5.593,3.62835E+11,0
Korea,2015,2.809103268,94.861,180.9,7.17,3.66707E+11,0
Korea,2016,2.946881715,95.783,181.7,6.531,3.70154E+11,0
Malaysia,1960,,,,,471000000,0
Malaysia,1961,7.597994,,,,472000000,0
Malaysia,1962,6.421029609,,,,531546300,0
Malaysia,1963,7.338803527,,,,555268400,0
Malaysia,1964,5.35896291,,,,593424000,0
Malaysia,1965,7.684863475,,,,469857200,0
Malaysia,1966,7.816711026,,,,494285700,0
Malaysia,1967,3.857146492,,,,457018000,0
Malaysia,1968,7.977994642,,,,529201000,0
Malaysia,1969,4.888533653,,,,619980000,0
Malaysia,1970,5.98653863,,,,667456900,0
Malaysia,1971,10.03466058,,,,827084342,0
Malaysia,1972,9.388444991,,,,1014857175,0
Malaysia,1973,11.70108161,,,,1461558717,0
Malaysia,1974,8.318661974,,,,1856664245,0
Malaysia,1975,0.801068092,,,,1688955830,0
Malaysia,1976,11.56348978,,,,2627815149,0
Malaysia,1977,7.75305838,,,,3070865971,0
Malaysia,1978,6.653892215,,,,3670453192,0
Malaysia,1979,9.349099931,,,,5005509362,0
Malaysia,1980,7.441826779,41.273,,-0.994,5754999182,0
Malaysia,1981,6.942104201,45.276,,-9.037,5024212852,0
Malaysia,1982,5.943152458,47.917,,-12.246,4832354978,0
Malaysia,1983,6.252230811,49.692,,-10.634,4672616248,0
Malaysia,1984,7.761790122,51.632,,-4.467,4441615351,0
Malaysia,1985,-1.025250253,52.968,,-1.76,5677019192,0
Malaysia,1986,1.240594928,53.153,,-0.335,6942091429,0
Malaysia,1987,5.191932113,53.545,,7.459,8572963846,0
Malaysia,1988,9.937719677,53.7,,4.934,7490586592,0
Malaysia,1989,9.059600867,55.073,,0.755,8733335043,0
Malaysia,1990,9.008527138,56.749,131.3,-1.841,10658831703,0
Malaysia,1991,9.545467414,59.205,136.8,-7.816,11716563985,0
Malaysia,1992,8.885117978,62.034,136.7,-3.364,18023989163,0
Malaysia,1993,9.894943334,64.234,135.7,-4.105,28182868224,0
Malaysia,1994,9.212041793,66.603,140,-5.57,26338865721,0
Malaysia,1995,9.829085197,68.913,160.8,-8.947,24698750841,0
Malaysia,1996,10.00270069,71.311,184,-4.062,27891908787,0
Malaysia,1997,7.32274185,73.204,209.7,-5.439,21470190358,0
Malaysia,1998,-7.359415188,77.078,207.9,12.117,26235700001,0
Malaysia,1999,6.137612011,79.184,189.4,14.621,30930646966,0
Malaysia,2000,8.85886817,80.412,168.9,8.309,28650936564,0
Malaysia,2001,0.517675319,81.56,177.6,7.211,29845803174,0
Malaysia,2002,5.390988307,83.022,174.5,6.546,33761683388,0
Malaysia,2003,5.788499286,83.913,165.7,11.149,44309888491,0
Malaysia,2004,6.783437724,85.105,159.2,11.099,66393546884,0
Malaysia,2005,5.332139161,87.692,151.9,13.764,70458190075,0
Malaysia,2006,5.584847067,90.867,144.7,15.362,82876090883,0
Malaysia,2007,6.298785927,92.708,138.6,14.663,1.01995E+11,0
Malaysia,2008,4.831769889,97.742,135.4,16.295,92166457065,0
Malaysia,2009,-1.513528716,98.325,154.9,14.829,96704054215,0
Malaysia,2010,7.424847383,100.017,150.5,9.941,1.06528E+11,0
Malaysia,2011,5.293912834,103.192,152.9,10.741,1.33572E+11,0
Malaysia,2012,5.473454193,104.908,155.8,5.094,1.39731E+11,0
Malaysia,2013,4.693722526,107.117,161.5,3.435,1.34854E+11,0
Malaysia,2014,6.006721946,110.483,159.6,4.327,1.15959E+11,0
Malaysia,2015,5.091532422,112.808,165.8,2.987,95282342268,0
Malaysia,2016,4.449781398,115.15,166.4,2.393,94481267074,0
Mauritius,1960,,,,,17120000,0
Mauritius,1961,22.849095,,,,18340000,0
Mauritius,1962,0.806486903,,,,18550000,0
Mauritius,1963,13.89452561,,,,19370000,0
Mauritius,1964,-6.889492994,,,,19090000,0
Mauritius,1965,3.196979897,,,,19950000,0
Mauritius,1966,-3.568204548,,,,19280000,0
Mauritius,1967,4.384129364,,,,13280000,0
Mauritius,1968,-6.889655736,,,,16340000,0
Mauritius,1969,4.93297089,,,,33050000,0
Mauritius,1970,-0.402343022,,,,46190000,0
Mauritius,1971,4.273563448,,,,51697737.37,0
Mauritius,1972,8.346362139,,,,70118316.06,0
Mauritius,1973,11.98168633,,,,66825994.34,0
Mauritius,1974,8.811826198,,,,131073692.6,0
Mauritius,1975,0.906090279,,,,165977215,0
Mauritius,1976,23.75244402,,,,89513781.77,0
Mauritius,1977,6.547619054,,,,67871962.23,0
Mauritius,1978,3.830806086,,,,53255929.2,0
Mauritius,1979,3.516525747,,,,48428425.96,0
Mauritius,1980,-10.0612585,9.237,,-9.434,112825200,0
Mauritius,1981,5.882352901,11.68,,-12.452,50005948.33,0
Mauritius,1982,5.497075928,13.244,,-3.635,55135753.75,0
Mauritius,1983,0.38379531,14.23,,-1.598,32229095.6,0
Mauritius,1984,4.698385728,15.017,,-4.609,35170100.96,0
Mauritius,1985,6.954475461,16.266,,-2.631,42240120.91,0
Mauritius,1986,9.742033321,16.972,,6.208,150724974.4,0
Mauritius,1987,8.891039827,17.094,,3.391,361672163.3,0
Mauritius,1988,6.791346748,17.709,,-2.525,463213985.3,0
Mauritius,1989,4.465148607,20.119,,-4.529,542375455.2,0
Mauritius,1990,7.186736771,22.273,31.9866055,-4.35,761194246.1,0
Mauritius,1991,4.435446262,25.128,32.41646551,-0.551,914948851,0
Mauritius,1992,6.512698583,25.846,35.79779488,-0.004,840552500.5,0
Mauritius,1993,5.082062956,29.797,39.15957412,-2.628,781068454.2,0
Mauritius,1994,4.136142861,31.982,41.54449999,-5.971,771186075.5,0
Mauritius,1995,4.287736571,33.91,42.79259902,-0.492,887180814,0
Mauritius,1996,5.587843927,36.132,41.81853497,0.741,918954281.7,0
Mauritius,1997,5.687477419,38.6,47.70028317,-2.064,711321496.7,0
Mauritius,1998,6.071940178,41.228,54.02640422,0.076,576760518.6,0
Mauritius,1999,2.610932344,44.065,53.33215282,-2.702,748884129.8,0
Mauritius,2000,8.202791749,45.924,53.3930846,-0.694,914366133.7,0
Mauritius,2001,3.347540727,48.4,53.72489734,5.652,852678482.5,0
Mauritius,2002,1.614918659,51.504,54.52143322,4.867,1248516029,0
Mauritius,2003,5.925445489,52.887,66.75781273,1.548,1603024427,0
Mauritius,2004,4.330019855,55.378,67.00664957,-1.661,1632941133,0
Mauritius,2005,1.77754302,58.113,68.88824703,-4.725,1371551308,0
Mauritius,2006,4.865544608,63.292,67.77527881,-8.589,1308850537,0
Mauritius,2007,5.72701616,68.878,70.79362993,-5.122,1831736327,0
Mauritius,2008,5.386962542,75.575,80.71139714,-9.592,1796126154,0
Mauritius,2009,3.315076998,77.482,79.0132371,-7.086,2315555503,0
Mauritius,2010,4.377203223,79.747,84.2212667,-9.919,2618620803,0
Mauritius,2011,4.077538066,84.956,88.11894395,-13.175,2775245693,0
Mauritius,2012,3.496118365,88.235,97.53436607,-6.997,3053007539,0
Mauritius,2013,3.3604061,91.354,104.8941605,-6.104,3490767904,0
Mauritius,2014,3.82696982,94.3,96.72587305,-5.278,3920880590,0
Mauritius,2015,3.690556904,95.502,100.0207395,-3.473,4259691508,0
Mauritius,2016,3.862468263,96.456,93.50480318,-3.901,4962069842,0
Mexico,1960,,,,,444341600,0
Mexico,1961,5.000000001,,,,413480000,0
Mexico,1962,4.664414673,,,,427198020,0
Mexico,1963,8.106886928,,,,548302680,0
Mexico,1964,11.90548077,,,,587594480,0
Mexico,1965,7.099999997,,,,538031680,0
Mexico,1966,6.096139303,,,,564571660,0
Mexico,1967,5.854924879,,,,586953600,0
Mexico,1968,9.423278818,,,,689436600,0
Mexico,1969,3.418620023,,,,663370800,0
Mexico,1970,6.502484035,,,,756033730,0
Mexico,1971,3.762467685,,,,981458344.8,0
Mexico,1972,8.228807312,,,,1296684257,0
Mexico,1973,7.861119861,,,,1679817085,0
Mexico,1974,5.77682723,,,,1920866300,0
Mexico,1975,5.744485049,,,,1896784593,0
Mexico,1976,4.417444136,,,,1403804527,0
Mexico,1977,3.390639707,,,,1938338555,0
Mexico,1978,8.956942328,,,,2269381533,0
Mexico,1979,9.698170137,,,,3087692135,0
Mexico,1980,8.756622426,0.057,,-5.088,4175319837,0
Mexico,1981,9.585841155,0.073,,-5.877,4971260746,0
Mexico,1982,-0.049586366,0.117,,-0.791,1777613442,1
Mexico,1983,-4.62412796,0.236,,7.397,4793446679,1
Mexico,1984,3.513413349,0.39,,5.177,8018704803,1
Mexico,1985,1.919215786,0.615,,2.186,5678880167,1
Mexico,1986,-3.929959908,1.147,,0.348,6673540003,1
Mexico,1987,2.063363226,2.661,,4.587,13691985454,1
Mexico,1988,1.218261229,5.682,,-1.141,6326668370,1
Mexico,1989,3.625448735,6.814,,-2.94,6740245011,1
Mexico,1990,5.250043299,8.63,26.4,-3.365,10216845194,1
Mexico,1991,3.975904971,10.581,33.3,-5.859,18052066982,0
Mexico,1992,3.568613544,12.223,39.7,-8.452,19171357434,0
Mexico,1993,2.866999455,13.417,45.2,-6.443,25298703698,0
Mexico,1994,4.394127888,14.354,49.5,-7.751,6441390536,0
Mexico,1995,-5.910299624,19.387,49.5,-0.415,17045558633,0
Mexico,1996,6.218297159,26.046,40.7,-0.58,19526913036,0
Mexico,1997,7.198876153,31.411,34.6,-1.464,28852477361,0
Mexico,1998,6.185078931,36.41,32,-2.869,31863181980,0
Mexico,1999,2.755030393,42.442,27,-2.218,31828401325,0
Mexico,2000,5.029283994,46.468,25.1,-2.527,35577279054,0
Mexico,2001,-0.450845253,49.426,23.8,-2.197,44804667773,0
Mexico,2002,-0.236588002,51.916,24.6,-1.529,50671452145,0
Mexico,2003,1.185544867,54.278,24.9,-0.527,59026700311,0
Mexico,2004,3.565441026,56.826,24,-0.465,64201699863,0
Mexico,2005,2.113247115,59.094,24,-0.624,74109703346,0
Mexico,2006,4.805013517,61.241,25.6,-0.317,76329367204,0
Mexico,2007,2.07786394,63.672,28.2,-0.845,87208175923,0
Mexico,2008,0.943331873,66.938,30,-1.407,95299838183,0
Mexico,2009,-6.295250567,70.483,30.2,-0.751,99888815494,0
Mexico,2010,4.971334578,73.411,29.8,-0.34,1.20584E+11,0
Mexico,2011,3.444045063,75.91,31.9,-0.858,1.49208E+11,0
Mexico,2012,3.553210755,79.031,32,-1.41,1.67076E+11,0
Mexico,2013,0.85210155,82.037,35.1,-2.394,1.802E+11,0
Mexico,2014,2.503763499,85.335,36.5,-1.821,1.95682E+11,0
Mexico,2015,2.702323448,87.655,39.7,-2.599,1.77597E+11,0
Mexico,2016,1.772493234,90.127,42.8,-2.273,1.77974E+11,0
Morocco,1960,,,,,206112400,0
Morocco,1961,,,,,185269350,0
Morocco,1962,,,,,174203030,0
Morocco,1963,,,,,110211320,0
Morocco,1964,,,,,53111520,0
Morocco,1965,,,,,98872000,0
Morocco,1966,,,,,86814000,0
Morocco,1967,10.02884136,,,,75720000,0
Morocco,1968,9.891739307,,,,89140000,0
Morocco,1969,8.362165357,,,,114120000,0
Morocco,1970,4.713460375,,,,141722000,0
Morocco,1971,5.59689366,,,,176838007.6,0
Morocco,1972,2.437237347,,,,252590996.2,0
Morocco,1973,3.559310832,,,,307947925.2,0
Morocco,1974,5.596049944,,,,504349098.8,0
Morocco,1975,7.558221561,,,,437657146.7,0
Morocco,1976,10.81278134,,,,549011047.7,0
Morocco,1977,6.059167679,,,,609585604.2,0
Morocco,1978,2.232663389,,,,772082199.1,0
Morocco,1979,4.793787205,,,,917484621.9,0
Morocco,1980,3.642164813,26.454,,-3.715,813620198,0
Morocco,1981,-1.743434931,29.759,,-5.877,509516094.7,0
Morocco,1982,8.957372023,32.892,,-4.991,539242247,0
Morocco,1983,1.386569577,34.934,,-5.62,375256521.4,1
Morocco,1984,6.418386321,39.282,,-5.474,265729346.7,0
Morocco,1985,6.007652071,42.318,,-7.747,345295873.5,0
Morocco,1986,9.271105769,46.014,,-5.761,486544571.8,1
Morocco,1987,-0.325004076,47.256,,-6.485,751948890.3,1
Morocco,1988,11.87523598,48.375,,0.37,836286993.5,1
Morocco,1989,2.846202581,49.893,,-3.477,770803382.3,1
Morocco,1990,3.411812226,52.9,14.11874276,-2.185,2337533790,1
Morocco,1991,7.216088154,57.1,16.76686467,-2.342,3349097140,0
Morocco,1992,-2.097738754,60.4,18.75857505,-2.394,3818642196,0
Morocco,1993,-0.7405917,63.6,20.33113007,-2.453,3929934565,0
Morocco,1994,10.58800042,66.8,20.23374734,-3.099,4621504414,0
Morocco,1995,-5.405447872,71,22.93930083,-4.418,3873508557,0
Morocco,1996,12.37287627,73,22.27334401,-1.4,4054079031,0
Morocco,1997,-1.560702346,73.8,34.29445981,-1.893,4197122871,0
Morocco,1998,7.238552677,75.8,35.31963837,-2.044,4637702510,0
Morocco,1999,1.697061477,76.4,38.29036877,-2.235,5893811631,0
Morocco,2000,2.582180915,77.8,40.87069245,-3.411,5016934755,0
Morocco,2001,7.721825196,78.3,39.35920278,1.865,8669348377,0
Morocco,2002,3.730197375,80.5,38.36097205,0.902,10375315952,0
Morocco,2003,6.17110215,81.4,37.49814631,0.466,14146568781,0
Morocco,2004,4.571380165,82.6,37.60011184,-0.526,16646737349,0
Morocco,2005,3.19224973,83.5,40.68964134,0.593,16550639874,0
Morocco,2006,7.79082001,86.2,42.96266139,-0.339,20790794061,0
Morocco,2007,3.441067767,87.9,51.33396502,-0.059,24713570214,0
Morocco,2008,5.684539363,91.2,56.08324247,-4.632,22719558204,0
Morocco,2009,3.745769401,91,58.48981134,-4.923,23568387093,0
Morocco,2010,3.499557094,91.9,61.78359026,-4.042,23709466594,0
Morocco,2011,5.524645233,92.8,65.09997769,-7.279,20167412692,0
Morocco,2012,3.062343685,94,66.19583081,-8.789,17138210439,0
Morocco,2013,4.122212869,95.7,63.0236976,-6.806,18797794940,0
Morocco,2014,2.71924408,96.2,63.11817864,-5.514,20272045639,0
Morocco,2015,4.344582976,97.7,58.47883353,-1.961,22749566244,0
Morocco,2016,0.521185506,99.2,59.27173863,-3.75,25096263444,0
Myanmar,1960,,,,,121690000,0
Myanmar,1961,0.47156108,,,,94990000,0
Myanmar,1962,4.08687253,,,,154184000,0
Myanmar,1963,13.34929493,,,,184796000,0
Myanmar,1964,-5.89401884,,,,214887632,0
Myanmar,1965,10.69264951,,,,180797632,0
Myanmar,1966,-4.851778704,,,,184364834,0
Myanmar,1967,-5.925258883,,,,155498720,0
Myanmar,1968,12.05934018,,,,169002340,0
Myanmar,1969,3.291741121,,,,129698720,0
Myanmar,1970,4.979330597,,,,98344618,0
Myanmar,1971,4.129962445,,,,75767501.7,0
Myanmar,1972,2.435841373,,,,60969731.73,0
Myanmar,1973,-0.968124718,,,,114339486.7,0
Myanmar,1974,5.34237569,,,,219574804.3,0
Myanmar,1975,4.152709189,,,,160822338.7,0
Myanmar,1976,6.080396229,,,,145252969.5,0
Myanmar,1977,5.952286611,,,,140482275.3,0
Myanmar,1978,6.517817023,,,,150230451.9,0
Myanmar,1979,5.201277481,,,,331879514.4,0
Myanmar,1980,7.938538081,,,,408656873.9,0
Myanmar,1981,6.355754592,,,,328874524.9,0
Myanmar,1982,5.603876426,,,,219116064,0
Myanmar,1983,4.39109268,,,,185192900.5,0
Myanmar,1984,4.932728026,,,,139557416.5,0
Myanmar,1985,2.851000239,,,,116064368.4,0
Myanmar,1986,-1.057348757,,,,131294080,0
Myanmar,1987,-4.005631786,,,,148847786.1,0
Myanmar,1988,-11.35243948,,,,180489369.6,0
Myanmar,1989,3.695297423,,,,364109432.2,0
Myanmar,1990,2.816933273,,4.713418319,,409508688.1,0
Myanmar,1991,-0.650616909,,7.147822225,,347210276,0
Myanmar,1992,9.660942453,,8.112833675,,363826150.1,0
Myanmar,1993,6.039410227,,7.025907324,,401045513.1,0
Myanmar,1994,7.477958358,,6.259870558,,518318937.8,0
Myanmar,1995,6.948051437,,7.951353262,,650646171.6,0
Myanmar,1996,6.442715347,,10.13466519,,314633169,0
Myanmar,1997,5.651582963,13.299,11.30284915,,316969699.3,1
Myanmar,1998,5.866213153,19.588,10.64577922,-22.762,381515598.6,1
Myanmar,1999,10.94512998,24.836,8.675215768,-14.582,332626824.8,1
Myanmar,2000,13.74593056,25.893,9.542236404,-8.75,286495285.1,1
Myanmar,2001,11.34399707,20.768,11.90557511,-7.262,464440901.1,1
Myanmar,2002,12.02551343,25.32,11.8021908,-1.684,549300678.5,1
Myanmar,2003,13.84399689,37.339,4.407421146,1.262,646775820.7,1
Myanmar,2004,13.56466162,40.328,4.767417258,2.403,773487465.9,1
Myanmar,2005,13.56895002,43.105,4.982831785,5.554,889437362.7,1
Myanmar,2006,13.07610138,50.239,4.172043395,7.754,1382707355,1
Myanmar,2007,11.99143524,67.54,3.698878675,2.911,3283726257,1
Myanmar,2008,10.25530539,81.663,3.341380381,-3.353,3920716171,1
Myanmar,2009,10.5500091,84.679,3.790836873,-3.261,5505842339,1
Myanmar,2010,9.634439452,89.695,5.442514669,5.046,6045321167,1
Myanmar,2011,5.591482378,95.82,7.810922611,-2.016,7361702603,1
Myanmar,2012,7.332670447,96.165,10.34831793,-1.943,7352900705,1
Myanmar,2013,8.426001025,102.302,13.87387726,-1.268,8835555373,1
Myanmar,2014,8.169907456,108.174,16.47684519,-4.468,4509489139,1
Myanmar,2015,6.99284029,116.026,19.09305755,-3.472,4598610942,1
Myanmar,2016,5.862472915,126.583,23.62968777,-4.206,4886384704,0
Netherlands,1960,,,,,1885730632,0
Netherlands,1961,0.295546673,,,,1962252519,0
Netherlands,1962,6.843507321,,,,1946625625,0
Netherlands,1963,3.62462153,,,,2103079422,0
Netherlands,1964,8.274903931,,,,2351701688,0
Netherlands,1965,8.643094936,,,,2419709454,0
Netherlands,1966,2.741104335,,,,2458087678,0
Netherlands,1967,5.280014747,,,,2629210308,0
Netherlands,1968,6.41613404,,,,2798136289,0
Netherlands,1969,6.429449078,,,,2540014732,0
Netherlands,1970,6.140181408,,,,3362472585,0
Netherlands,1971,4.316980365,,,,4102934791,0
Netherlands,1972,3.53387456,,,,6242203943,0
Netherlands,1973,5.444223096,,,,10350910075,0
Netherlands,1974,3.438717747,,,,14762567169,0
Netherlands,1975,0.002028756,,,,12503850962,0
Netherlands,1976,4.456309703,,,,12498495535,0
Netherlands,1977,2.520440376,,,,14753248520,0
Netherlands,1978,2.696246606,,,,17467545932,0
Netherlands,1979,2.014166379,,,,30104387122,0
Netherlands,1980,1.341913987,47.891,,-0.441,37548929889,0
Netherlands,1981,-0.783611601,51.148,,2.356,26805899276,0
Netherlands,1982,-1.240756595,54.165,,3.194,30209428278,0
Netherlands,1983,2.069957993,55.736,,3.322,26934430695,0
Netherlands,1984,3.061679069,57.631,,4.475,22783967391,0
Netherlands,1985,2.580179793,58.957,,2.936,25150912642,0
Netherlands,1986,2.786975872,58.957,,2.142,28368097881,0
Netherlands,1987,1.931248422,58.367,,1.695,37275387775,0
Netherlands,1988,3.44121888,58.659,,2.699,34102033788,0
Netherlands,1989,4.420118057,59.304,,3.853,34129109684,0
Netherlands,1990,4.183222792,60.787,164.4,2.517,34401209144,0
Netherlands,1991,2.439134581,62.719,167,2.255,33335401712,0
Netherlands,1992,1.706070869,64.498,173.4,1.871,36580975408,0
Netherlands,1993,1.257552253,65.558,176.2,3.71,45035662182,0
Netherlands,1994,2.961092491,66.948,181.4,4.521,47858721615,0
Netherlands,1995,3.11603589,67.85,180.1,5.693,47161826300,0
Netherlands,1996,3.420577338,68.832,187.5,4.772,39606547278,0
Netherlands,1997,4.248479543,70.109,192.4,6.009,32720064045,0
Netherlands,1998,4.647784625,71.359,202.9,2.971,31155152364,0
Netherlands,1999,5.043321364,72.813,214.4,3.504,19049512247,0
Netherlands,2000,4.219753776,74.523,219.7,1.738,17688007847,0
Netherlands,2001,2.323575708,78.333,217.1,2.274,16897428708,0
Netherlands,2002,0.245785659,81.35,217.3,2.33,18948439733,0
Netherlands,2003,0.097832364,83.162,232.2,5.154,21596597094,0
Netherlands,2004,2.016309962,84.312,232.5,7.56,21603050011,0
Netherlands,2005,2.033963362,85.568,236.7,7.047,20447919847,0
Netherlands,2006,3.537375097,86.983,232.5,9.085,23902294464,0
Netherlands,2007,3.885306448,88.363,231.9,6.886,26928024023,0
Netherlands,2008,2.116815936,90.319,234.7,4.966,28602644275,0
Netherlands,2009,-3.665290491,91.197,251,5.415,39284466011,0
Netherlands,2010,1.319320323,92.044,264,6.934,46146883951,0
Netherlands,2011,1.773345163,94.319,275.5,8.535,50411044069,0
Netherlands,2012,-0.977876878,96.977,280.5,10.194,54816126189,0
Netherlands,2013,-0.03023256,99.455,280.3,9.751,46309213046,0
Netherlands,2014,1.612610013,99.773,287.1,8.172,43054391591,0
Netherlands,2015,2.120605239,99.992,284.7,5.204,38213751383,0
Netherlands,2016,2.42428573,100.106,284.5,7.114,35905772878,0
New Zealand,1960,,,,,287599928.8,0
New Zealand,1961,3.315649655,,,,180797777.6,0
New Zealand,1962,3.080873453,,,,250806530.9,0
New Zealand,1963,6.102117359,,,,212806686.7,0
New Zealand,1964,6.103284622,,,,257817310.1,0
New Zealand,1965,6.111731864,,,,173296693.8,0
New Zealand,1966,6.248462262,,,,179191433.6,0
New Zealand,1967,-4.58942404,,,,218554188.8,0
New Zealand,1968,-0.048848529,,,,161709283.2,0
New Zealand,1969,10.1946719,,,,209849305.6,0
New Zealand,1970,-1.3976076,,,,257723141.9,0
New Zealand,1971,3.785457945,,,,492952622.9,0
New Zealand,1972,5.119108766,,,,833644611.6,0
New Zealand,1973,7.800277728,,,,1047638200,0
New Zealand,1974,5.993440849,,,,642844474.9,0
New Zealand,1975,-1.731683304,,,,430065727.6,0
New Zealand,1976,0.928812369,,,,493834469.2,0
New Zealand,1977,-3.93633758,,,,449817030.3,0
New Zealand,1978,0.318563369,,,,465822282,0
New Zealand,1979,2.191774302,,,,473984277.4,0
New Zealand,1980,1.284252205,30.458,,-4.003,365276663.1,0
New Zealand,1981,4.655653994,35.164,,-4.924,682774524.4,0
New Zealand,1982,0.929683828,40.835,,-7.356,646131513.4,0
New Zealand,1983,3.491525013,43.874,,-4.35,786180149.9,0
New Zealand,1984,4.792699435,46.564,,-8.836,1793573440,0
New Zealand,1985,1.615334601,53.725,,-6.614,1603038945,0
New Zealand,1986,2.705642144,60.828,,-5.612,3779914173,0
New Zealand,1987,0.970838685,70.416,,-4.017,3270435793,0
New Zealand,1988,-0.353677479,74.888,,-0.33,2845129943,0
New Zealand,1989,0.161414614,79.168,,-3.013,3027432007,0
New Zealand,1990,0.153140654,83.996,98.8,-2.853,4129354287,0
New Zealand,1991,-1.090793225,86.182,105.1,-2.394,2950278021,0
New Zealand,1992,1.093834756,87.057,108.6,-3.676,3079489190,0
New Zealand,1993,6.391528504,88.178,112.3,-3.314,3337384444,0
New Zealand,1994,5.119248415,89.717,112.9,-3.154,3708505758,0
New Zealand,1995,4.722081148,93.086,123.9,-3.952,4409840589,0
New Zealand,1996,3.611878862,95.214,122.3,-4.721,5953469110,0
New Zealand,1997,2.079272887,96.344,134.5,-5.204,4451316560,0
New Zealand,1998,0.858406352,97.563,138.5,-2.782,4203708705,0
New Zealand,1999,5.377728908,97.451,141.5,-5.002,4455337955,0
New Zealand,2000,2.870051088,100,147.2,-3.342,3952081062,0
New Zealand,2001,3.410993122,102.626,144.5,-0.822,3564653927,0
New Zealand,2002,4.713477671,105.373,148.5,-2.127,4962816762,0
New Zealand,2003,4.728042049,107.221,150.3,-2.483,6085430342,0
New Zealand,2004,4.08796484,109.677,159.7,-4.595,6947354918,0
New Zealand,2005,3.352927604,113.008,173,-7.141,8892727558,0
New Zealand,2006,2.779780591,116.811,184.2,-7.189,14068475834,0
New Zealand,2007,3.05641639,119.586,190.9,-6.853,17247175110,0
New Zealand,2008,-1.017038469,124.321,199.3,-7.762,11052155510,0
New Zealand,2009,-0.037466112,126.951,195.5,-2.177,15594002509,0
New Zealand,2010,1.458636349,129.873,186.9,-2.289,16722654736,0
New Zealand,2011,2.093496217,135.104,178,-2.798,17011945022,0
New Zealand,2012,2.366306647,136.536,179,-3.934,17582960688,0
New Zealand,2013,2.58954199,138.085,175.3,-3.171,16317764963,0
New Zealand,2014,3.826384918,139.78,173.6,-3.131,15861069905,0
New Zealand,2015,3.690369084,140.19,175.3,-2.802,14699798263,0
New Zealand,2016,3.779110684,141.095,177.3,-2.017,17808384490,0
Nicaragua,1960,,,,,11736000,0
Nicaragua,1961,7.497743398,,,,13526650,0
Nicaragua,1962,10.89079833,,,,17241260,0
Nicaragua,1963,10.86547925,,,,31835560,0
Nicaragua,1964,11.69847903,,,,38926080,0
Nicaragua,1965,9.525155826,,,,57326320,0
Nicaragua,1966,3.301136399,,,,58109750,0
Nicaragua,1967,6.969513825,,,,32089600,0
Nicaragua,1968,1.342960053,,,,48613700,0
Nicaragua,1969,6.237703908,,,,44212800,0
Nicaragua,1970,1.35382659,,,,49225290,0
Nicaragua,1971,3.3047565,,,,58890779.99,0
Nicaragua,1972,2.220722892,,,,80697262.16,0
Nicaragua,1973,6.417013974,,,,117941982.1,0
Nicaragua,1974,14.1924251,,,,108034729.3,0
Nicaragua,1975,-0.153246894,,,,124114409.9,0
Nicaragua,1976,5.209454498,,,,148342305.3,0
