Country,Year,gdp_growth,inflation,domestic_credit,current_account,total_reserves,External_Debt_Crisis,gdp_growth_mean5,gdp_growth_std5,gdp_growth_trend5,inflation_mean5,inflation_std5,inflation_trend5,domestic_credit_mean5,domestic_credit_std5,domestic_credit_trend5,current_account_mean5,current_account_std5,current_account_trend5,total_reserves_mean5,total_reserves_std5,total_reserves_trend5,target_crisis_next_3y
Netherlands,1969,6.429449078,76.75543823451218,210.63163057767653,3.2274724244478765,2540014732.0,0,5.9019594272,2.1467571381544963,-0.07522620109999972,76.72121445959087,0.13213519603695228,-0.008280475682897706,210.08246541085788,2.2299047634415534,-0.0806207373593788,3.218096751813279,0.044734630973359626,0.001356182258222084,2569031692.2,151292821.3445785,58065916.7000003,0
Netherlands,1970,6.140181408,76.6858234186742,210.29602733129323,3.2626114733576603,3362472585.0,0,5.4013767216,1.5591885269004582,0.7947588477000003,76.67858550959144,0.08719066452595751,0.03796742885792782,209.5544355634244,1.6122782591729905,0.8182049940085426,3.2172407867099095,0.04359397338871274,0.02489749068546682,2757584318.4,360918594.1709117,171957423.80000034,0
Netherlands,1971,4.316980365,76.52717516021112,208.37056483098712,3.262176992973469,4102934791.0,0,5.7165519276,0.9119299156990172,-0.22020213959999949,76.67720200753546,0.0900641311516169,-0.0356624927482676,209.8677704836428,0.9673315303178787,-0.24373275253765667,3.240138039318815,0.02325064199763398,0.013019714903888566,3086553741.0,651961305.9757646,351178526.2000002,0
Netherlands,1972,3.53387456,76.34421684770334,207.46574760244724,3.352946039357489,6242203943.0,0,5.367323890200001,1.3500166068462878,-0.7876987672999987,76.61020028861626,0.17383545493507663,-0.10165249428551602,209.47414903605477,1.4619903449157243,-0.8543120217533913,3.269059446300183,0.049230571697059695,0.026041604451172852,3809152468.0,1486475256.9688816,845105536.7000003,0
Netherlands,1973,5.444223096,76.20251120691049,209.2746169795023,3.5973463323692823,10350910075.0,0,5.1729417014,1.2254762274274067,-0.45767588119999925,76.50303297360226,0.23088931429366874,-0.14474606261742087,209.20771746438132,1.3183044031293094,-0.5544306925194527,3.3405106525011554,0.1509149517337866,0.08300823818426445,5319707225.2,3130574837.80406,1850152204.4,0
Netherlands,1974,3.438717747,75.80122425300556,207.00298379669573,3.776517717369835,14762567169.0,0,4.5747954351999995,1.1881703469703309,-0.4275684590999998,76.31219017730095,0.3391023819918132,-0.2093862284637835,208.48198810818513,1.337124947062531,-0.5682034920679583,3.4503197110855472,0.22810943837622583,0.13629818274201647,7764217712.6,4763526823.866819,2904816445.2000003,0
Netherlands,1975,0.002028756,75.73256469423282,203.5296235895751,3.5931870382969464,12503850962.0,0,3.3471649048000005,2.0353975874746344,-0.8725060030999996,76.12153843241268,0.34445070921260684,-0.21322135266543338,207.1287073598415,2.192598036534121,-1.0144646288575483,3.5164348240734045,0.2070364179026864,0.1085591768659305,9592493388.0,4391484790.220896,2532219556.8,0
Netherlands,1976,4.456309703,76.00645086303064,208.15670224658444,3.6843277687338496,12498495535.0,0,3.3750307723999997,2.052873046490937,-0.35973240539999946,76.01739357297656,0.25935419760469836,-0.11454784820230222,207.08593484296097,2.1642181421232185,-0.4363084101652709,3.6008649792254808,0.15760318369880494,0.06586041646803875,11271605536.8,3215317305.4225574,1466552407.1000009,0
Netherlands,1977,2.520440376,75.7454180152562,206.04952828946807,3.757207964900996,14753248520.0,0,3.1723439356,2.0830767273276303,-0.4829973483999998,75.89763380648714,0.20279524279856298,-0.07089597732834657,206.80269098036516,2.194544716458543,-0.52964589301797,3.681717364334182,0.08609419490278372,0.022753331642744828,12973814452.2,1850165060.9209642,654060525.6000003,0
Netherlands,1978,2.696246606,75.5850974179851,206.1162130123163,3.896373344302466,17467545932.0,0,2.6227486376,1.6516501897806521,0.10334693379999992,75.77415104870207,0.15247331693194563,-0.04194003490175587,206.17101018692793,1.7051273252724537,0.07463631311345652,3.7415227667208186,0.11261009003639365,0.04037321804693179,14397141623.6,2054089644.2824526,765935508.4000019,0
Netherlands,1979,2.014166379,74.74654549946348,204.86796469194155,4.51348587806511,30104387122.0,0,2.337838364,1.5976929347956201,0.22642121490000047,75.56321529799365,0.48108294537040136,-0.2393391834584118,205.7440063659771,1.712010728696247,0.06361929704649222,3.888916398859874,0.3663339030999365,0.20526432551049456,17465505614.2,7355047152.988144,4017012271.7000012,0
Netherlands,1980,1.341913987,47.891,124.81169601252044,-0.441,37548929889.0,0,2.6058154102,1.1605269502483246,-0.6735065428999994,69.99490235914708,12.365456305340938,-5.722977424185398,190.00042085056617,36.46079012652907,-16.787157606565444,3.0820789912004845,1.996408604761674,-0.7494377624303584,22474521399.6,10835838598.289383,6545200731.000001,0
Netherlands,1981,-0.783611601,51.148,129.42169479288424,2.356,26805899276.0,0,1.5578311493999997,1.4106578687933937,-0.7962436572999998,65.02321218654097,14.204722241352723,-7.688893344849742,174.25341935982613,43.06346503562104,-23.45601839929634,2.8164134374537144,1.984577124216278,-0.7139789274104453,25336002147.8,9326856040.597431,4418668546.900002,0
Netherlands,1982,-1.240756595,54.165,138.56846014003384,3.194,30209428278.0,0,0.8055917552,1.734645410465305,-1.0671784382,60.70712858348971,13.38738885600826,-6.6438740335433595,160.75720572993927,41.13858572931102,-21.054177564362202,2.703771844473515,1.9331465331710753,-0.3562232566670044,28427238099.4,7279043271.021191,2218527684.600005,0
Netherlands,1983,2.069957993,55.736,145.63779511021096,3.322,26934430695.0,0,0.6803340326,1.579681734818255,-0.24710873539999997,56.7373090998927,10.505350429894493,-3.1747090998926892,148.66152214951822,32.43902808612015,-10.470357503594785,2.588897175613022,1.860251921246674,0.12520282438697808,30320615052.0,4362542947.779245,-1367941446.4999979,0
Netherlands,1984,3.061679069,57.631,150.92241452905066,4.475,22783967391.0,0,0.8898365706,1.8475535459233265,0.6293099758,53.31420000000001,3.851209511309626,2.406800000000004,137.87241211694004,10.875260310563393,6.843753735038737,2.5812,1.8503509667087485,1.0797999999999999,28856531105.8,5526384856.432267,-2940139357.7000017,0
Netherlands,1985,2.580179793,58.957,156.0572417438856,2.936,25150912642.0,0,1.1374897318000001,2.0000026373762854,1.1030018452,55.5274,3.0522975444739324,1.9084000000000017,144.12152126321308,10.4634368765799,6.562504829101961,3.2566,0.7756544333657874,0.24410000000000004,26376927656.4,2720081046.0036063,-1073543415.499998,0
Netherlands,1986,2.786975872,58.957,157.32943698842442,2.142,28368097881.0,0,1.8516072264,1.766380296921182,0.8565686734000002,57.089200000000005,2.1007734766036843,1.280500000000004,149.7030697023211,7.754511102201211,4.7941400330455926,3.2138,0.8409299614117699,-0.24899999999999972,26689367377.4,2867403568.732995,-546617884.6999986,0
Netherlands,1987,1.931248422,58.367,156.68284623067854,1.695,37275387775.0,0,2.4860082298000004,0.47741568992959693,-0.05521223389999963,57.92960000000001,1.3419634123184914,0.6588000000000034,153.32594692045004,4.991025028230396,2.849712470030905,2.914,1.0823139562991881,-0.5586999999999996,28102559276.8,5535690004.320879,2626604465.000003,0
Netherlands,1988,3.44121888,58.659,157.67594003946368,2.699,34102033788.0,0,2.7602604071999997,0.564570913755478,0.011014825100000172,58.5142,0.5510945472434485,0.14660000000000106,155.7335759063006,2.760104098595435,1.4132655507618987,2.7893999999999997,1.0592154171838706,-0.4792999999999998,29536079895.4,6060728473.189426,3476060792.700002,0
Netherlands,1989,4.420118057,59.304,159.81643987811208,3.853,34129109684.0,0,3.0319482048,0.9447439041519887,0.4334119536,58.8488,0.35312065926740677,0.03960000000000311,157.51238097611287,1.4295511159764638,0.7864899319492347,2.665,0.8216401280366006,0.23910000000000006,31805108354.0,4916608768.75832,2369032999.100001,0
Netherlands,1990,4.183222792,60.787,164.4,2.517,34401209144.0,0,3.3525568046000003,1.0219531891961864,0.5281363474999997,59.214800000000004,0.9452392289793259,0.45970000000000366,159.18093262733572,3.1454732609660714,1.7274719670584844,2.5812,0.808350295354682,0.2908000000000002,33655167654.4,3241912583.776032,891994443.500001,0
Netherlands,1991,2.439134581,62.719,167.0,2.255,33335401712.0,0,3.2829885464,1.0802560967351444,0.1757776230000005,59.967200000000005,1.7997455931329311,1.0832000000000086,161.1150452296509,4.43231961920037,2.735836749917941,2.6038,0.7944615786808079,0.09380000000000037,34648628420.6,1521044937.0915308,-758079676.9999961,0
Netherlands,1992,1.706070869,64.498,173.4,1.871,36580975408.0,0,3.2379530357999995,1.1529462204979974,-0.5451279497999997,61.1934,2.41898807355501,1.5093000000000123,164.45847598351514,6.204129845123294,3.8631680042960688,2.6390000000000002,0.7465855610712021,-0.3253999999999997,34509745947.2,1223924963.9279935,416417526.79999995,0
Netherlands,1993,1.257552253,65.558,176.2,3.71,45035662182.0,0,2.8012197103999994,1.4356296718656472,-0.8802283530999998,62.57320000000001,2.57455446631089,1.621900000000004,168.1632879756224,6.6557745877851975,4.1767120243775855,2.8411999999999997,0.8900248311142792,-0.09319999999999978,36696471626.0,4814348519.658569,2399287126.0000005,0
Netherlands,1994,2.961092491,66.948,181.4,4.521,47858721615.0,0,2.5094145971999997,1.142705840086207,-0.3625842929999997,64.102,2.4123837795842697,1.5160999999999971,172.48000000000002,6.884184773812875,4.320000000000024,2.9748,1.1042328558777814,0.5463000000000002,39442394012.2,6576774197.801755,3861528541.2000012,0
Netherlands,1995,3.11603589,67.85,180.1,5.693,47161826300.0,0,2.2959772168,0.8002631584371371,0.260882424,65.5146,2.022341909767293,1.2712000000000048,175.61999999999998,5.767321735432909,3.4200000000000053,3.6099999999999994,1.5842155787644558,0.9525999999999997,41994517443.4,6607292473.578794,3893059538.300002,0
Netherlands,1996,3.420577338,68.832,187.5,4.772,39606547278.0,0,2.4922657682000002,0.9504301546710239,0.5287496574999999,66.7372,1.7374893380971181,1.0960000000000032,179.71999999999997,5.38117087630532,3.2100000000000155,4.1134,1.4392808273578854,0.7785000000000003,43248746556.6,4936646590.67046,817730785.8000022,0
Netherlands,1997,4.248479543,70.109,192.4,6.009,32720064045.0,0,3.000747503,1.0939248084049282,0.6441339427000004,67.8594,1.7416824624486251,1.0986000000000045,183.51999999999998,6.412253893912522,3.8500000000000068,4.941000000000001,0.9255336298590119,0.4849000000000004,42476564284.0,6342211252.278139,-3288337061.099999,0
Netherlands,1998,4.647784625,71.359,202.9,2.971,31155152364.0,0,3.6787939774000002,0.7351789646350029,0.4505827921000001,69.0196,1.757432018600167,1.1081000000000047,188.86,9.272162638780435,5.530000000000004,4.793200000000001,1.1919275145746064,-0.27839999999999954,39700462320.4,7810029601.790011,-4784890075.7,0
Netherlands,1999,5.043321364,72.813,214.4,3.504,19049512247.0,0,4.0952397519999995,0.8126586905732434,0.5081778235000003,70.1926,1.9731308370204468,1.245300000000006,195.46,13.441837671985002,8.4,4.5898,1.3288952930912197,-0.6178999999999999,33938620446.8,10462990548.328253,-6467602301.999998,0
Netherlands,2000,4.219753776,74.523,219.7,1.738,17688007847.0,0,4.3159833292,0.6030508879643938,0.2393194697000006,71.5272,2.2322513747338046,1.4086000000000127,203.38000000000002,13.790830286824445,8.639999999999995,3.7988,1.6470548564027852,-0.8573,28043856756.2,9399264955.971563,-5750763065.999997,0
Netherlands,2001,2.323575708,78.333,217.1,2.274,16897428708.0,0,4.0965830032,1.0466536220967548,-0.42778385189999996,73.42739999999999,3.1989371359876575,1.9612000000000056,209.3,11.419063008845958,6.620000000000003,3.2992000000000004,1.6568837315877052,-0.8702999999999999,23502033042.2,7758720251.042256,-4511241519.099995,0
Netherlands,2002,0.245785659,81.35,217.3,2.33,18948439733.0,0,3.2960442263999994,1.9989491726958295,-1.1523743587999997,75.6756,4.105380347787628,2.55020000000001,214.27999999999997,6.632646530608583,3.1500000000000234,2.5634,0.6838090376706043,-0.2511999999999998,20747708179.8,5886903875.43758,-2656550880.099999,0
Netherlands,2003,0.097832364,83.162,232.2,5.154,21596597094.0,0,2.3860537741999996,2.2496741473043564,-1.3864946116999997,78.0362,4.386558411784899,2.752500000000008,220.14000000000001,6.998071162827232,3.3200000000000114,3.0,1.3658652935044504,0.3892000000000002,18835997125.8,1785712121.6794906,635460158.0000004,0
Netherlands,2004,2.016309962,84.312,232.5,7.56,21603050011.0,0,1.7806514938,1.6946397045898436,-0.6632630972,80.336,3.9568303602758603,2.440700000000008,223.76,7.90872935432704,4.070000000000028,3.8112000000000004,2.485543642746994,1.4524000000000001,19346704678.6,2182999832.0046916,1252925271.4000018,0
Netherlands,2005,2.033963362,85.568,236.7,7.047,20447919847.0,0,1.343493411,1.07780168934738,0.11912996110000003,82.54499999999999,2.8200388295200356,1.7432000000000119,227.16,9.264879923668428,5.4400000000000395,4.873,2.5123124805644697,1.4776,19898687078.6,1999995617.7786748,975559255.6000003,0
Netherlands,2006,3.537375097,86.983,232.5,9.085,23902294464.0,0,1.5862532888,1.4321766369905566,0.8519309874,84.275,2.16799884686333,1.367200000000006,230.24,7.470475219154036,3.4900000000000264,6.235200000000001,2.5959128837462946,1.5403000000000004,21299660229.8,1817114561.7401361,875903221.500002,0
Netherlands,2007,3.885306448,88.363,231.9,6.886,26928024023.0,0,2.3141574466000003,1.5036696217703185,0.9096013303000001,85.6776,2.0688499945623633,1.307300000000011,233.16,1.9944924166300975,-0.05999999999998888,7.1464,1.412142096249525,0.4989000000000009,22895577087.8,2579879328.4639053,1296209831.1000023,0
Netherlands,2008,2.116815936,90.319,234.7,4.966,28602644275.0,0,2.717954161,0.9159253780988921,0.20523550340000013,87.10900000000001,2.3500203190612345,1.4809000000000063,233.66,2.0069877926870983,-0.040000000000001576,7.1088,1.479357867454661,-0.5348999999999986,24296786524.0,3452876946.554284,2047929270.4000022,0
Netherlands,2009,-3.665290491,91.197,251.0,5.415,39284466011.0,0,1.5816340704000003,3.0476658345680168,-1.2819066867,88.486,2.31831145448592,1.4594000000000138,237.35999999999999,7.857989564767536,3.080000000000023,6.6798,1.6201211991699884,-0.7382999999999988,27833069724.0,7115779340.3594265,4237344213.9000015,0
