Country,Year,target_crisis_next_3y,KMeans_Cluster,GMM_Cluster,GMM_Max_Probability
Malaysia,1997,0,0,6,0.9958385734344634
Malaysia,1998,0,0,0,0.9999999998884355
Malaysia,1999,0,0,0,0.9999997924658015
Malaysia,2000,0,0,0,0.9998265933106135
Malaysia,2001,0,0,0,0.9997445989718895
Malaysia,2002,0,0,7,0.9903306953587144
Malaysia,2003,0,0,7,0.999578680810628
Malaysia,2004,0,0,7,0.9999999807879913
Malaysia,2005,0,0,7,0.9999999999973568
Malaysia,2006,0,0,7,0.9999999999998672
Malaysia,2007,0,0,7,0.9999999999965201
Malaysia,2008,0,0,7,0.999999999998054
Malaysia,2009,0,0,7,0.9999999975732612
Malaysia,2010,0,0,7,0.9999999503097289
Malaysia,2011,0,0,7,0.999999909378905
Malaysia,2012,0,0,7,0.9999999999984119
Malaysia,2013,0,0,7,0.999999999999666
Malaysia,2014,0,0,7,0.9999999970229538
Malaysia,2015,0,0,7,0.9987241334250959
Malaysia,2016,0,0,9,0.9999845709629696
Mauritius,1964,0,0,3,0.9999920143891816
Mauritius,1965,0,0,3,0.9999999523197023
Mauritius,1966,0,0,4,0.9407187081541134
Mauritius,1967,0,0,4,0.9645927082813452
Mauritius,1968,0,0,4,0.9991669390232946
Mauritius,1969,0,0,4,0.9997556219233419
Mauritius,1970,0,0,4,0.9996909026874395
Mauritius,1971,0,0,4,0.9998325152750982
Mauritius,1972,0,0,4,0.9912907501854822
Mauritius,1973,0,0,4,0.9993934482591398
Mauritius,1974,0,0,4,0.9983638893465095
Mauritius,1975,0,0,4,0.9998793332843295
Mauritius,1976,0,0,3,0.7422517550059922
Mauritius,1977,0,0,4,0.5291520448662547
Mauritius,1978,0,0,4,0.5276250820955396
Mauritius,1979,0,0,3,0.731120792602085
Mauritius,1980,0,0,3,0.9999999931558037
Mauritius,1981,0,0,3,0.9999996074900455
Mauritius,1982,0,0,3,0.9999949519757236
Mauritius,1983,0,0,3,0.9946381888509822
Mauritius,1984,0,0,3,0.9999591375908846
Mauritius,1985,0,0,3,0.9672312929597764
Mauritius,1986,0,0,3,0.9979757492533718
Mauritius,1987,0,0,3,0.9999561595939878
Mauritius,1988,0,0,3,0.9768281764534706
Mauritius,1989,0,0,3,0.985851723686063
Mauritius,1990,0,0,3,0.9997108596152764
Mauritius,1991,0,0,4,0.99488310550035
Mauritius,1992,0,0,4,0.9998966010279067
Mauritius,1993,0,0,4,0.9998866257491064
Mauritius,1994,0,0,4,0.9997074887266872
Mauritius,1995,0,0,4,0.9995755734387939
Mauritius,1996,0,0,4,0.9998758434131361
Mauritius,1997,0,0,4,0.9998518701562822
Mauritius,1998,0,0,4,0.9944203151954458
Mauritius,1999,0,0,4,0.9857797531525112
Mauritius,2000,0,0,4,0.9986063476017676
Mauritius,2001,0,0,4,0.9870874483502154
Mauritius,2002,0,0,3,0.5241448482957491
Mauritius,2003,0,0,4,0.9984823485391556
Mauritius,2004,0,0,4,0.9758543410525615
Mauritius,2005,0,0,7,0.8350297253522171
Mauritius,2006,0,0,7,0.878933204518896
Mauritius,2007,0,0,4,0.8289619481445736
Mauritius,2008,0,0,4,0.9979069918812844
Mauritius,2009,0,0,4,0.9988537580729799
Mauritius,2010,0,0,4,0.9920299340377212
Mauritius,2011,0,0,4,0.9871447005056587
Mauritius,2012,0,0,4,0.9932043728813476
Mauritius,2013,0,0,6,0.8497730521502052
Mauritius,2014,0,0,4,0.9922386291645228
Mauritius,2015,0,0,4,0.9822504377014962
Mauritius,2016,0,0,4,0.9150829765972797
Mexico,1964,0,0,4,0.999914393001542
Mexico,1965,0,0,4,0.9999410697857171
Mexico,1966,0,0,4,0.9999463933712699
Mexico,1967,0,0,4,0.99986158137244
Mexico,1968,0,0,4,0.9999059660960181
Mexico,1969,0,0,4,0.9999405788775613
Mexico,1970,0,0,4,0.9999450311274627
Mexico,1971,0,0,4,0.9999402173497385
Mexico,1972,0,0,4,0.9999462783610794
Mexico,1973,0,0,4,0.9999182471581388
Mexico,1974,0,0,4,0.9998712317789344
Mexico,1975,0,0,4,0.9999076119455247
Mexico,1976,0,0,4,0.9996063957919398
Mexico,1977,0,0,4,0.9992397126005552
Mexico,1978,0,0,4,0.9996834213235295
Mexico,1979,1,0,4,0.9995806823225497
Mexico,1980,1,0,4,0.7463032561012319
Mexico,1981,1,0,3,0.7411877348255893
Mexico,1982,1,0,6,0.9849551905730887
Mexico,1983,1,0,3,0.998690736257882
Mexico,1984,1,0,3,0.9986944013500468
Mexico,1985,1,0,3,0.9927576874439344
Mexico,1986,1,0,3,0.9710051754398643
Mexico,1987,1,0,6,0.8934464250008196
Mexico,1988,1,0,6,0.9877553750259943
Mexico,1989,1,0,6,0.9631151128276519
Mexico,1990,0,0,7,0.9975332557735871
Mexico,1991,0,0,7,0.9965005060810559
Mexico,1992,0,0,7,0.9991641871742015
Mexico,1993,0,0,6,0.9779198230455873
Mexico,1994,0,0,7,0.9988140501186098
Mexico,1995,0,0,7,0.9999854784962581
Mexico,1996,0,0,7,0.9999911299067182
Mexico,1997,0,0,7,0.999998870588355
Mexico,1998,0,0,7,0.9999999727729371
Mexico,1999,0,0,7,0.9999815125720544
Mexico,2000,0,0,7,0.9988377998060554
Mexico,2001,0,0,7,0.9989682135481187
Mexico,2002,0,0,7,0.553854133398557
Mexico,2003,0,0,6,0.9872248340599421
Mexico,2004,0,0,6,0.9887403564368625
Mexico,2005,0,0,6,0.9832374989226553
Mexico,2006,0,0,6,0.9749737640310276
Mexico,2007,0,0,6,0.9559760006692722
Mexico,2008,0,0,6,0.6422532627519275
Mexico,2009,0,0,7,0.9969825321090642
Mexico,2010,0,0,7,0.9997717050736721
Mexico,2011,0,0,7,0.999949012332674
Mexico,2012,0,0,7,0.9999588001048992
Mexico,2013,0,0,7,0.9997613409477287
Mexico,2014,0,0,7,0.9925534306174982
Mexico,2015,0,0,7,0.9782925514453819
Mexico,2016,0,0,7,0.8661166668771587
Morocco,1964,0,0,4,0.9998844980204148
Morocco,1965,0,0,4,0.9999016277117649
Morocco,1966,0,0,4,0.9999150169211117
Morocco,1967,0,0,4,0.9999504184224862
Morocco,1968,0,0,4,0.9999177754667861
Morocco,1969,0,0,4,0.999924613791278
Morocco,1970,0,0,4,0.9999312416696222
Morocco,1971,0,0,4,0.9998291267483546
Morocco,1972,0,0,4,0.9997765029713893
Morocco,1973,0,0,4,0.9999088916913905
Morocco,1974,0,0,4,0.9999387702485016
Morocco,1975,0,0,4,0.9999514156346523
Morocco,1976,0,0,4,0.9998048159011869
Morocco,1977,0,0,4,0.999938418190213
Morocco,1978,0,0,4,0.9998996022021562
Morocco,1979,0,0,4,0.9998145635383101
Morocco,1980,1,0,3,0.999462761888096
Morocco,1981,1,0,3,0.9954095526336444
Morocco,1982,1,0,3,0.9947659468049141
Morocco,1983,1,0,3,0.9889705036609885
Morocco,1984,1,0,4,0.9512461837711744
Morocco,1985,1,0,4,0.9999058275664344
Morocco,1986,1,0,4,0.9991327919493903
Morocco,1987,1,0,4,0.9998318763317326
Morocco,1988,1,0,4,0.984387899900879
Morocco,1989,1,0,4,0.8387239434662298
Morocco,1990,0,0,4,0.9784998350731552
Morocco,1991,0,0,6,0.7929839827453925
Morocco,1992,0,0,6,0.999599378201763
Morocco,1993,0,0,6,0.9899234793196423
Morocco,1994,0,0,4,0.8705171398617846
Morocco,1995,0,0,3,0.9946427068331983
Morocco,1996,0,0,3,0.9999978779252913
Morocco,1997,0,0,3,0.6918249066475805
Morocco,1998,0,0,7,0.7949071484727973
Morocco,1999,0,0,4,0.7643311460225174
Morocco,2000,0,0,6,0.9937413718596224
Morocco,2001,0,0,3,0.9442359950565509
Morocco,2002,0,0,6,0.7593501851263488
Morocco,2003,0,0,6,0.997849559817213
Morocco,2004,0,0,6,0.9997343401878986
Morocco,2005,0,0,6,0.9999367307718723
Morocco,2006,0,0,6,0.9999795012476388
Morocco,2007,0,0,6,0.9999782071655691
Morocco,2008,0,0,6,0.9999382862362447
Morocco,2009,0,0,6,0.9995799694242455
Morocco,2010,0,0,6,0.9993707868042554
Morocco,2011,0,0,6,0.9987543034047107
Morocco,2012,0,0,6,0.9789811975006265
Morocco,2013,0,0,6,0.9587371405405737
Morocco,2014,0,0,6,0.9983894506376609
Morocco,2015,0,0,7,0.736010992671987
Morocco,2016,0,0,7,0.937646608379288
Myanmar,1964,0,0,3,0.999999999999142
Myanmar,1965,0,0,3,0.9999999999994813
Myanmar,1966,0,0,3,1.0
Myanmar,1967,0,0,3,1.0
Myanmar,1968,0,0,3,1.0
Myanmar,1969,0,0,3,0.9999999999999982
Myanmar,1970,0,0,3,0.9999999999999964
Myanmar,1971,0,0,3,0.9999999999732676
Myanmar,1972,0,0,3,0.9999999213840733
Myanmar,1973,0,0,3,0.9999982961384223
Myanmar,1974,0,0,3,0.9998881806718427
Myanmar,1975,0,0,3,0.9999112320385954
Myanmar,1976,0,0,3,0.9999996525753261
Myanmar,1977,0,0,3,0.9999996684522346
Myanmar,1978,0,0,4,0.7909499924961405
Myanmar,1979,0,0,4,0.8520643429021427
Myanmar,1980,0,0,4,0.9388811484042185
Myanmar,1981,0,0,4,0.9653652865606839
Myanmar,1982,0,0,4,0.980775312230541
Myanmar,1983,0,0,4,0.8337697148775166
Myanmar,1984,0,0,3,0.8497501332618087
Myanmar,1985,0,0,3,0.9458451481059921
Myanmar,1986,0,0,3,0.9999997095183164
Myanmar,1987,0,0,3,0.9999999994280842
Myanmar,1988,0,0,3,1.0
Myanmar,1989,0,0,3,0.9999999999999964
Myanmar,1990,0,0,3,0.9999999999999947
Myanmar,1991,0,0,3,0.9999999999999964
Myanmar,1992,0,0,3,1.0
Myanmar,1993,0,0,3,0.9999998186625292
Myanmar,1994,1,0,3,0.999999876511041
Myanmar,1995,1,0,3,0.9999997155674349
Myanmar,1996,1,0,4,0.977828102663714
Myanmar,1997,1,0,3,0.5064048765729895
Myanmar,1998,1,0,3,0.9999976880290805
Myanmar,1999,1,0,3,0.9988559127818438
Myanmar,2000,1,0,3,0.9999997705764138
Myanmar,2001,1,0,3,0.9999999733779305
Myanmar,2002,1,0,3,0.9999999838523054
Myanmar,2003,1,0,3,0.9999994768097072
Myanmar,2004,1,0,3,0.9999964149139742
Myanmar,2005,1,0,3,0.999991672968254
Myanmar,2006,1,0,3,0.999994057040898
Myanmar,2007,1,0,3,0.999994366629559
Myanmar,2008,1,0,3,0.9998894433690995
Myanmar,2009,1,0,3,0.9991570081572125
Myanmar,2010,1,0,3,0.999703320762562
Myanmar,2011,1,0,3,0.9995811419859347
Myanmar,2012,1,0,3,0.9871936074499781
Myanmar,2013,1,0,6,0.8923676893879022
Myanmar,2014,1,0,6,0.9666171242706469
Myanmar,2015,0,0,6,0.9996720376707496
Myanmar,2016,0,0,6,0.9991874256868847
Netherlands,1964,0,0,4,0.9996444347981842
Netherlands,1965,0,0,4,0.9999742706798057
Netherlands,1966,0,0,4,0.9998532435500245
Netherlands,1967,0,0,4,0.9995617188144613
Netherlands,1968,0,0,4,0.9996437296356023
Netherlands,1969,0,0,4,0.9983858637546282
Netherlands,1970,0,0,4,0.9988683207590447
Netherlands,1971,0,0,4,0.9991621072568604
Netherlands,1972,0,0,6,0.9985695174082029
Netherlands,1973,0,0,6,0.9999206181982443
Netherlands,1974,0,0,6,0.9998412326006912
Netherlands,1975,0,0,6,0.999608710536875
Netherlands,1976,0,0,6,0.9999550686489072
Netherlands,1977,0,0,6,0.9999635202482636
Netherlands,1978,0,0,6,0.9999860454524806
Netherlands,1979,0,0,6,0.999733174473798
Netherlands,1980,0,0,0,0.9999999999987148
Netherlands,1981,0,0,0,1.0
Netherlands,1982,0,0,0,1.0
Netherlands,1983,0,0,0,0.9999999393436119
Netherlands,1984,0,0,7,0.9999791522596547
Netherlands,1985,0,0,6,0.997481537278021
Netherlands,1986,0,0,6,0.9996053574281989
Netherlands,1987,0,0,6,0.999931336667497
Netherlands,1988,0,0,6,0.9999431542234956
Netherlands,1989,0,0,6,0.9999762102247485
Netherlands,1990,0,0,6,0.9999578978437821
Netherlands,1991,0,0,6,0.9998588111051346
Netherlands,1992,0,0,6,0.9998007374333671
Netherlands,1993,0,0,6,0.9999455193684654
Netherlands,1994,0,0,6,0.9998849784003323
Netherlands,1995,0,0,6,0.999566766245517
Netherlands,1996,0,0,6,0.9992905949355675
Netherlands,1997,0,0,7,0.9985723350004184
Netherlands,1998,0,0,7,0.9992678524703529
Netherlands,1999,0,0,7,0.9997897766005408
Netherlands,2000,0,0,7,0.9999679319884548
Netherlands,2001,0,0,7,0.9999162490010648
Netherlands,2002,0,0,7,0.9993818328235501
Netherlands,2003,0,0,6,0.99991809728319
Netherlands,2004,0,0,6,0.9934070801726712
Netherlands,2005,0,0,6,0.9941123528173869
Netherlands,2006,0,0,6,0.9718778229500895
Netherlands,2007,0,0,6,0.999882324915139
Netherlands,2008,0,0,6,0.9998862195103592
Netherlands,2009,0,0,6,0.9977230145828193
Netherlands,2010,0,0,6,0.9994869385386478
Netherlands,2011,0,0,6,0.9997109481586316
Netherlands,2012,0,0,6,0.9927472986096583
Netherlands,2013,0,0,6,0.9976734120529961
Netherlands,2014,0,0,6,0.9870473253888097
Netherlands,2015,0,0,7,0.9999868801041781
Netherlands,2016,0,0,7,0.9999919915311319
New Zealand,1964,0,0,4,0.9999681210833155
New Zealand,1965,0,0,4,0.9999724204233209
New Zealand,1966,0,0,4,0.9999698218748382
New Zealand,1967,0,0,4,0.9999623717410956
New Zealand,1968,0,0,4,0.9999474426047248
New Zealand,1969,0,0,4,0.9999717325555657
New Zealand,1970,0,0,4,0.9999745792247671
New Zealand,1971,0,0,4,0.9998525191089473
New Zealand,1972,0,0,4,0.9999893611612211
New Zealand,1973,0,0,4,0.9999839647959373
New Zealand,1974,0,0,4,0.9999948044857021
New Zealand,1975,0,0,4,0.9982687777694856
New Zealand,1976,0,0,4,0.7497868921314326
New Zealand,1977,0,0,4,0.6075309786473954
New Zealand,1978,0,0,4,0.9999001324084625
New Zealand,1979,0,0,4,0.9999577272469365
New Zealand,1980,0,0,3,0.9996415627191773
New Zealand,1981,0,0,3,0.9927409391517599
New Zealand,1982,0,0,3,0.9983573679777397
New Zealand,1983,0,0,7,0.8403468558916047
New Zealand,1984,0,0,6,0.999967189938233
New Zealand,1985,0,0,6,0.999930027018712
New Zealand,1986,0,0,6,0.9999506465277817
New Zealand,1987,0,0,6,0.9999624936722741
New Zealand,1988,0,0,6,0.519143910244089
New Zealand,1989,0,0,6,0.996625373701563
New Zealand,1990,0,0,4,0.7395389582640829
New Zealand,1991,0,0,4,0.9897942654633892
New Zealand,1992,0,0,4,0.7975005821230984
New Zealand,1993,0,0,6,0.9787048331346092
New Zealand,1994,0,0,6,0.9914797579424515
New Zealand,1995,0,0,4,0.9733429925309148
New Zealand,1996,0,0,6,0.8972970074995925
New Zealand,1997,0,0,6,0.995526034152896
New Zealand,1998,0,0,6,0.9999686577885112
New Zealand,1999,0,0,6,0.9999584658344252
New Zealand,2000,0,0,6,0.9999334729596975
New Zealand,2001,0,0,6,0.9994094193741621
New Zealand,2002,0,0,6,0.9739970592420739
New Zealand,2003,0,0,4,0.7653634815371263
New Zealand,2004,0,0,6,0.9966425432333768
New Zealand,2005,0,0,6,0.9997105702084107
New Zealand,2006,0,0,6,0.9999173742091196
New Zealand,2007,0,0,6,0.9999722471718906
New Zealand,2008,0,0,6,0.9999601967601085
New Zealand,2009,0,0,6,0.9960408597813125
New Zealand,2010,0,0,7,0.7772265573619984
New Zealand,2011,0,0,7,0.9993442296244025
New Zealand,2012,0,0,7,0.9991068121173001
New Zealand,2013,0,0,7,0.9997570853552787
New Zealand,2014,0,0,7,0.9980046547937937
New Zealand,2015,0,0,6,0.998755654810858
New Zealand,2016,0,0,6,0.9998086059445483
Nicaragua,1964,0,0,3,0.9965412020098339
Nicaragua,1965,0,0,3,0.9401679604319338
Nicaragua,1966,0,0,3,0.9929245102576227
Nicaragua,1967,0,0,3,0.9929318636141015
Nicaragua,1968,0,0,3,0.9995297482588353
Nicaragua,1969,0,0,3,0.9918899821738908
Nicaragua,1970,0,0,3,0.9958573555222591
Nicaragua,1971,0,0,3,0.9968491300155451
Nicaragua,1972,0,0,3,0.9979156052309888
Nicaragua,1973,0,0,3,0.9942650859133254
Nicaragua,1974,0,0,3,0.999924471845861
Nicaragua,1975,0,0,3,0.9981841559441685
Nicaragua,1976,1,0,3,0.9971970515701217
Nicaragua,1977,1,0,3,0.994640187562147
Nicaragua,1978,1,0,3,0.9999999945541269
Nicaragua,1979,1,0,3,1.0
Nicaragua,1980,1,0,3,1.0
Nicaragua,1981,1,0,3,0.9999999999999822
Nicaragua,1982,1,0,3,0.999999999996227
Nicaragua,1983,1,0,3,0.9999999999990505
Nicaragua,1984,1,0,3,0.999999772653383
Nicaragua,1985,1,0,3,0.9999998562640112
Nicaragua,1986,1,0,3,0.9999510144929711
Nicaragua,1987,1,0,3,0.9998357936560722
Nicaragua,1988,1,0,3,1.0
Nicaragua,1989,1,0,3,1.0
Nicaragua,1990,1,0,1,0.9999937354410137
Nicaragua,1991,1,0,3,1.0
Nicaragua,1992,1,0,3,1.0
Nicaragua,1993,1,0,3,1.0
Nicaragua,1994,1,0,3,1.0
Nicaragua,1995,1,0,3,0.9999999860366914
Nicaragua,1996,1,0,3,0.9984270543348578
Nicaragua,1997,1,0,3,0.9952524449156791
Nicaragua,1998,1,0,3,0.9998018424832931
Nicaragua,1999,1,0,4,0.9639412681025101
Nicaragua,2000,1,0,4,0.9882043212978542
Nicaragua,2001,1,0,3,0.8276881858436546
Nicaragua,2002,1,0,3,0.9980954266529204
Nicaragua,2003,1,0,3,0.9999462817126183
Nicaragua,2004,1,0,3,0.9489104643127885
Nicaragua,2005,1,0,4,0.9975647890367773
Nicaragua,2006,1,0,4,0.9996166961971518
Nicaragua,2007,1,0,4,0.9949196074798045
Nicaragua,2008,1,0,4,0.9952338467551847
Nicaragua,2009,1,0,4,0.9711326840313008
Nicaragua,2010,1,0,3,0.99904246731345
Nicaragua,2011,1,0,3,0.9999701775374934
Nicaragua,2012,1,0,3,0.8318920241608574
Nicaragua,2013,1,0,4,0.9319812480968348
Nicaragua,2014,1,0,4,0.999610526635998
Nicaragua,2015,1,0,4,0.9995511449919423
Nicaragua,2016,0,0,4,0.9995166978417547
Nigeria,1964,0,0,4,0.9998721156176755
Nigeria,1965,0,0,4,0.9999065555479177
Nigeria,1966,0,0,4,0.9988913080311153
Nigeria,1967,0,0,3,0.999998546366045
Nigeria,1968,0,0,3,0.9478098163905407
Nigeria,1969,0,0,3,0.999999999980222
Nigeria,1970,0,0,3,1.0
Nigeria,1971,0,0,3,1.0
Nigeria,1972,0,0,3,0.9999997041567401
Nigeria,1973,0,0,3,0.9999999999975415
Nigeria,1974,0,0,3,0.9999999994375601
Nigeria,1975,0,0,3,0.9985550963002917
Nigeria,1976,0,0,3,0.9488966299166756
Nigeria,1977,0,0,3,0.9649771354007769
Nigeria,1978,0,0,6,0.9320270703783983
Nigeria,1979,0,0,7,0.7202428278090112
Nigeria,1980,0,0,6,0.9876662860855729
Nigeria,1981,0,0,0,0.9869959298709006
Nigeria,1982,0,0,0,0.9678182225599642
Nigeria,1983,0,0,0,0.9999680537039588
Nigeria,1984,1,0,7,0.9807502217016821
Nigeria,1985,1,0,7,0.7218235336739989
Nigeria,1986,1,0,3,0.9961682986699586
Nigeria,1987,1,0,3,0.5914910341486975
Nigeria,1988,1,0,3,0.9696839256363771
Nigeria,1989,1,0,4,0.7452727753997186
Nigeria,1990,1,0,3,0.999967047244194
Nigeria,1991,1,0,3,0.998122420772919
Nigeria,1992,1,0,3,0.794060815266553
Nigeria,1993,1,0,6,0.7550451604986054
Nigeria,1994,0,0,7,0.932329239146475
Nigeria,1995,0,0,6,0.8795396369015637
Nigeria,1996,0,0,3,0.97824217476862
Nigeria,1997,0,0,3,0.6302702904346783
Nigeria,1998,0,0,6,0.9707115772355105
Nigeria,1999,0,0,6,0.7708914947071641
Nigeria,2000,0,0,3,0.99989189666598
Nigeria,2001,1,0,3,0.9998958296337116
Nigeria,2002,1,0,3,0.9963646993052493
Nigeria,2003,1,0,7,0.9989649751216741
Nigeria,2004,1,0,7,0.9999940287034937
Nigeria,2005,0,0,7,0.9999999999443119
Nigeria,2006,0,0,7,1.0
Nigeria,2007,0,0,7,1.0
Nigeria,2008,0,0,7,0.9999999998444595
Nigeria,2009,0,0,7,0.9999996579357772
Nigeria,2010,0,0,7,0.9999999991165458
Nigeria,2011,0,0,7,0.9999999998282014
Nigeria,2012,0,0,7,0.9999974238041515
Nigeria,2013,0,0,7,0.9486308867171132
Nigeria,2014,0,0,6,0.9956395296191409
Nigeria,2015,0,0,7,0.9999992755183817
Nigeria,2016,0,0,7,0.9997725324035258
Norway,1964,0,0,4,0.9999593618200389
Norway,1965,0,0,4,0.9999805022434274
Norway,1966,0,0,4,0.9999835543155354
Norway,1967,0,0,4,0.9999878312814419
Norway,1968,0,0,4,0.9997571543241888
Norway,1969,0,0,4,0.9999096997192765
Norway,1970,0,0,4,0.9995653997465097
Norway,1971,0,0,4,0.9999887298765024
Norway,1972,0,0,4,0.98560307734542
Norway,1973,0,0,4,0.9999866499362151
Norway,1974,0,0,4,0.9999812613567113
Norway,1975,0,0,4,0.9998299875485741
Norway,1976,0,0,4,0.9999461501453204
Norway,1977,0,0,4,0.9999182694887319
Norway,1978,0,0,4,0.9998579050117365
Norway,1979,0,0,4,0.9123793346423411
Norway,1980,0,0,3,0.9927121974888448
Norway,1981,0,0,3,0.9980029843049054
Norway,1982,0,0,7,0.9033203395054102
Norway,1983,0,0,7,0.9911062870797195
Norway,1984,0,0,6,0.9886224756488745
Norway,1985,0,0,6,0.8460555476609429
Norway,1986,0,0,7,0.9070842835834978
Norway,1987,0,0,0,0.9543556585187993
Norway,1988,0,0,0,0.9857719171186814
Norway,1989,0,0,6,0.9995078647101595
Norway,1990,0,0,6,0.7892701097014905
Norway,1991,0,0,7,0.913858198976348
Norway,1992,0,0,7,0.5178718306691329
Norway,1993,0,0,6,0.6872622226082511
Norway,1994,0,0,7,0.9975942098441993
Norway,1995,0,0,7,0.9972799912793426
Norway,1996,0,0,7,0.9960457073240027
Norway,1997,0,0,7,0.9995064361545296
Norway,1998,0,0,6,0.9967919118297631
Norway,1999,0,0,6,0.9989106099297606
Norway,2000,0,0,7,0.9991728896766588
Norway,2001,0,0,7,0.9992171178879418
Norway,2002,0,0,7,0.9997307287310468
Norway,2003,0,0,7,0.9563325483861712
Norway,2004,0,0,6,0.9762665880218268
Norway,2005,0,0,6,0.9471189795488426
Norway,2006,0,0,6,0.6589326933348982
Norway,2007,0,0,6,0.9258188623390327
Norway,2008,0,0,6,0.9380804277988243
Norway,2009,0,0,7,0.9593504328375131
Norway,2010,0,0,7,0.9989826080358295
Norway,2011,0,0,7,0.9988062280688695
Norway,2012,0,0,6,0.8808853933409754
Norway,2013,0,0,6,0.9923492459747759
Norway,2014,0,0,6,0.9989517943693179
Norway,2015,0,0,6,0.9922247161888099
Norway,2016,0,0,6,0.6868947231366113
Panama,1964,0,0,4,0.9999645892489039
Panama,1965,0,0,4,0.9999641299291288
Panama,1966,0,0,4,0.9999711053072049
Panama,1967,0,0,4,0.999973346131635
Panama,1968,0,0,4,0.9999684147256994
Panama,1969,0,0,4,0.9999826266079309
Panama,1970,0,0,4,0.9999797710312142
Panama,1971,0,0,4,0.9999810292911006
Panama,1972,0,0,4,0.9999666836379086
Panama,1973,0,0,4,0.999957264006818
Panama,1974,0,0,4,0.9999065531920173
Panama,1975,0,0,4,0.9997433186307036
Panama,1976,0,0,4,0.9998966617490276
Panama,1977,0,0,4,0.9998993783772753
Panama,1978,0,0,4,0.9998647628850814
Panama,1979,0,0,4,0.9998862010222991
Panama,1980,1,0,3,0.6504306942057229
Panama,1981,1,0,3,0.9997108480841457
Panama,1982,1,0,4,0.9839982113720742
Panama,1983,1,0,3,0.999963921644092
Panama,1984,1,0,3,0.9999699066265038
Panama,1985,1,0,3,0.9992090252720203
Panama,1986,1,0,4,0.9997352602455399
Panama,1987,1,0,3,0.7401954426096309
Panama,1988,1,0,3,0.9992034246361102
Panama,1989,1,0,3,0.9992866027031926
Panama,1990,1,0,3,0.9999628815000571
Panama,1991,1,0,3,0.9999999847422122
Panama,1992,1,0,3,0.9999999989808774
Panama,1993,1,0,3,0.986820993103675
Panama,1994,1,0,4,0.8706767346691894
Panama,1995,1,0,4,0.6568908934826551
Panama,1996,0,0,4,0.999727468361739
Panama,1997,0,0,4,0.9999402381962177
Panama,1998,0,0,4,0.9998887557807077
Panama,1999,0,0,4,0.9977521245312011
Panama,2000,0,0,7,0.9604664880619109
Panama,2001,0,0,6,0.9921827750768435
Panama,2002,0,0,4,0.9528841311199817
Panama,2003,0,0,3,0.9987512862133056
Panama,2004,0,0,3,0.9992543970770117
Panama,2005,0,0,3,0.9997507592216289
Panama,2006,0,0,4,0.9998678791705012
Panama,2007,0,0,4,0.999962888493643
Panama,2008,0,0,4,0.9996472230852871
Panama,2009,0,0,4,0.8232422174987216
Panama,2010,0,0,3,0.962616065663455
Panama,2011,0,0,3,0.9981439441870981
Panama,2012,0,0,3,0.9919359131231316
Panama,2013,0,0,3,0.9998881605753321
Panama,2014,0,0,3,0.9985373259603751
Panama,2015,0,0,4,0.9882549304099628
Panama,2016,0,0,4,0.999564476284213
Paraguay,1964,0,0,4,0.9999408755254852
Paraguay,1965,1,0,4,0.9999431238831453
Paraguay,1966,1,0,4,0.9999439399264912
Paraguay,1967,1,0,4,0.9999576606988273
Paraguay,1968,1,0,4,0.9999550484502591
Paraguay,1969,0,0,4,0.9999483036803668
Paraguay,1970,0,0,4,0.9999534549501378
Paraguay,1971,0,0,4,0.9999357201037387
Paraguay,1972,0,0,4,0.999939876354399
Paraguay,1973,0,0,4,0.9999429109053826
Paraguay,1974,0,0,4,0.9999446997373833
Paraguay,1975,0,0,4,0.9999422948519145
Paraguay,1976,0,0,4,0.9999334149232253
Paraguay,1977,0,0,4,0.9999343856191315
Paraguay,1978,0,0,4,0.9998676674985489
Paraguay,1979,0,0,4,0.9997205286227295
Paraguay,1980,0,0,4,0.9991106218740909
Paraguay,1981,0,0,4,0.9980402386504297
Paraguay,1982,0,0,4,0.9216946082071178
Paraguay,1983,1,0,3,0.7909898476233068
Paraguay,1984,1,0,4,0.8586082817799113
Paraguay,1985,1,0,4,0.9988167622246471
Paraguay,1986,1,0,4,0.9954036984473514
Paraguay,1987,1,0,4,0.6082361090031241
Paraguay,1988,1,0,4,0.9885679582995814
Paraguay,1989,1,0,3,0.9999969720824329
Paraguay,1990,1,0,3,0.9999989909246303
Paraguay,1991,1,0,3,0.9999907318587596
Paraguay,1992,0,0,3,0.9990467510712152
Paraguay,1993,0,0,3,0.992541558086957
Paraguay,1994,0,0,3,0.6148793006480109
Paraguay,1995,0,0,4,0.9996066333500715
Paraguay,1996,0,0,4,0.9999059900340267
Paraguay,1997,0,0,4,0.9997223310869642
Paraguay,1998,0,0,4,0.9986047593937739
Paraguay,1999,0,0,4,0.9840853031979261
Paraguay,2000,1,0,4,0.8893098548117168
Paraguay,2001,1,0,3,0.5873921668670363
Paraguay,2002,1,0,3,0.9403741213462843
Paraguay,2003,1,0,3,0.9999589204857271
Paraguay,2004,0,0,3,0.9999361241362092
Paraguay,2005,0,0,3,0.9999082958495598
Paraguay,2006,0,0,3,0.9999099519647364
Paraguay,2007,0,0,4,0.9944365692847316
Paraguay,2008,0,0,4,0.9975204304405066
Paraguay,2009,0,0,4,0.9024091868107711
Paraguay,2010,0,0,4,0.899887372607412
Paraguay,2011,0,0,6,0.528367436482235
Paraguay,2012,0,0,4,0.5045339095706467
